id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
321919,00NK,seaplane_base,Cliche Cove Seaplane Base,44.8118612,-73.3698057,96,NA,US,US-NY,Beekmantown,no,,,00NK,00NK,,,
6554,00NY,small_airport,Weiss Airfield,42.89576,-77.495263,1000,NA,US,US-NY,West Bloomfield,no,,,00NY,00NY,,,
6732,03NY,small_airport,Talmage Field,40.958308,-72.717326,95,NA,US,US-NY,Riverhead,no,,,03NY,03NY,,,
6785,04NY,small_airport,Klaverack Airport,42.262298584,-73.6961975098,250,NA,US,US-NY,Hudson,no,,,04NY,04NY,,,
6889,06N,small_airport,Randall Airport,41.431999,-74.391602,523,NA,US,US-NY,Middletown,no,,,K06N,06N,,https://en.wikipedia.org/wiki/Randall_Airport,
6895,06NY,small_airport,Murphy Field,42.836797,-76.437614,1100,NA,US,US-NY,Auburn,no,,,06NY,06NY,,,
7000,08NY,small_airport,Md1 Airport,41.368099212646484,-74.50559997558594,650,NA,US,US-NY,Middletown,no,,,08NY,08NY,,,
7042,09N,small_airport,Airhaven Airport,41.83259963989258,-73.8759994506836,450,NA,US,US-NY,Staatsburg,no,,,09N,09N,,,
7180,0G0,small_airport,North Buffalo Suburban Airport,43.103199,-78.7033,588,NA,US,US-NY,Lockport,no,,,K0G0,0G0,,https://en.wikipedia.org/wiki/North_Buffalo_Suburban_Airport,
7416,0NK0,small_airport,Berdick Field,42.33399963378906,-78.79090118408203,1690,NA,US,US-NY,Cattaraugus,no,,,0NK0,0NK0,,,
7417,0NK1,small_airport,Spring Brook Airport,43.361698150634766,-76.22019958496094,450,NA,US,US-NY,Central Square,no,,,0NK1,0NK1,,,
7418,0NK2,small_airport,Westwind Farm Airport,42.9833984375,-74.01619720458984,800,NA,US,US-NY,Charlton,no,,,0NK2,0NK2,,,
7419,0NK3,small_airport,Seven Gullies Airport,42.695653,-77.792451,600,NA,US,US-NY,Groveland,no,,,0NK3,0NK3,,,
7422,0NK6,small_airport,Cochran Airport,42.438421,-76.089272,1280,NA,US,US-NY,Marathon,no,,,NY92,NY92,,,"0NK6, Lapeer Flyer"
7429,0NY0,small_airport,Bennetts Airport,43.692973,-73.978013,1040,NA,US,US-NY,North Creek,no,,,0NY0,0NY0,,,
7430,0NY1,small_airport,Russell Field,43.139198303222656,-73.6531982421875,260,NA,US,US-NY,Northumberland,no,,,0NY1,0NY1,,,
7431,0NY3,small_airport,Kermizian Airport,43.31399917602539,-74.93209838867188,1440,NA,US,US-NY,Ohio,no,,,0NY3,0NY3,,,
7434,0NY7,small_airport,Murphys Landing Strip,43.026623,-74.177055,940,NA,US,US-NY,Amsterdam,no,,,0NY7,0NY7,,,
7435,0NY8,small_airport,Wenskoski Field,42.99729919433594,-74.24539947509766,800,NA,US,US-NY,Perth,no,,,0NY8,0NY8,,,
7731,11NK,small_airport,Hop House Airpark,42.91389846801758,-74.61170196533203,530,NA,US,US-NY,Fort Plain,no,,,11NK,11NK,,,
7785,12NK,small_airport,Westport Airport,44.15840148925781,-73.43289947509766,276,NA,US,US-NY,Westport,no,,,12NK,12NK,,,
7903,14NK,small_airport,Mountain View Airport,43.34000015258789,-73.47899627685547,243,NA,US,US-NY,Kingsbury,no,,,14NK,14NK,,,
8058,17NK,small_airport,Re-Dun Field,42.457059,-76.951053,1351,NA,US,US-NY,Rock Stream,no,,,17NK,17NK,,,
8109,18NY,small_airport,Strip in the Woods Airport,42.017362,-74.047593,500,NA,US,US-NY,Woodstock,no,,,18NY,18NY,,,
8153,19NK,small_airport,Riveredge Airpark,43.243900299072266,-76.15280151367188,378,NA,US,US-NY,Central Square,no,,,19NK,19NK,,,
8154,19NY,small_airport,Four Seasons Airport,42.40620040893555,-77.96080017089844,1650,NA,US,US-NY,Reading,no,,,19NY,19NY,,,
8172,1A1,small_airport,Green Acres Airport,42.14870071411133,-73.7509994506836,295,NA,US,US-NY,Livingston,no,,,1A1,1A1,,,
8216,1B8,small_airport,Chapin Field,43.050098,-73.366203,508,NA,US,US-NY,Cambridge,no,,,1B8,1B8,,https://en.wikipedia.org/wiki/Chapin_Field,
8217,1C3,small_airport,Argyle Airport,43.2542,-73.470901,330,NA,US,US-NY,Argyle,no,,,1C3,1C3,,https://en.wikipedia.org/wiki/Argyle_Airport_(New_York),
8260,1D5,small_airport,Luther Airport,43.029556,-75.849814,740,NA,US,US-NY,Chittenango,no,,,1D5,1D5,,,NK51
8268,1E8,small_airport,Degrasse Moores Airport,44.388266,-75.066376,814,NA,US,US-NY,Russell,no,,,K1E8,1E8,,https://en.wikipedia.org/wiki/Moores_Airport,Degrasse
8271,1F2,small_airport,Plateau Sky Ranch Airport,43.225101,-74.114899,1070,NA,US,US-NY,Edinburg,no,,,1F2,1F2,,https://en.wikipedia.org/wiki/Plateau_Sky_Ranch_Airport,
8295,1G6,small_airport,Michael Airfield,43.181702,-76.1278,400,NA,US,US-NY,Cicero,no,,,1G6,1G6,,https://en.wikipedia.org/wiki/Michael_Airfield,
8316,1H1,small_airport,Airlane Enterprises Airport,43.205101,-76.178802,385,NA,US,US-NY,Clay,no,,,K1H1,1H1,,,
8317,1H4,small_airport,Greenville-Rainbow Airport,42.419465,-74.006889,840,NA,US,US-NY,Greenville,no,,,,1H4,,,
8319,1I1,small_airport,Marcy Field,44.220901,-73.791298,985,NA,US,US-NY,Keene,no,,,1I1,1I1,,https://en.wikipedia.org/wiki/Marcy_Field,
8509,1N2,small_airport,Spadaro Airport,40.82789993286133,-72.74870300292969,50,NA,US,US-NY,East Moriches,no,,,1N2,1N2,,https://en.wikipedia.org/wiki/Spadaro_Airport,
8544,1NK0,small_airport,Roxbury Runway Airport,42.297298431396484,-74.54820251464844,1600,NA,US,US-NY,Roxbury,no,,,1NK0,1NK0,,,
8550,1NK6,small_airport,Catalano Airfield,44.423807,-73.758777,840,NA,US,US-NY,Wilmington,no,,,1NK6,1NK6,,,
8551,1NK7,small_airport,Boonville Inc Airport,43.46670150756836,-75.24960327148438,1200,NA,US,US-NY,Boonville,no,,,1NK7,1NK7,,,
8552,1NK8,small_airport,Chenango Bridge Airport,42.19169998168945,-75.84130096435547,940,NA,US,US-NY,Binghamton,no,,,1NK8,1NK8,,,
8558,1NY3,small_airport,Richland Airpark,43.5667,-76.032997,560,NA,US,US-NY,Richland,no,,,1NY3,1NY3,,,
8559,1NY4,small_airport,High Banks Farm Landing Area Airport,44.61750030517578,-73.91100311279297,1520,NA,US,US-NY,Saranac,no,,,1NY4,1NY4,,,
8804,20NY,small_airport,Stafford Airport,43.005303,-78.039572,891,NA,US,US-NY,Le Roy,no,,,20NY,20NY,,,
8848,21N,small_airport,Mattituck Airport,40.987598,-72.518997,30,NA,US,US-NY,Mattituck,no,,,21N,21N,,https://en.wikipedia.org/wiki/Mattituck_Airport,
8854,21NK,small_airport,Don Kichote-Quixote Airport,42.552799,-75.191102,1750,NA,US,US-NY,Morris,no,,,21NK,21NK,,,
8958,23N,small_airport,Bayport Aerodrome,40.75804,-73.052716,41,NA,US,US-NY,Bayport,no,,,,23N,,https://en.wikipedia.org/wiki/Bayport_Aerodrome,
8964,23NK,small_airport,Long Acre Farms Airport,43.11249923706055,-77.3125,520,NA,US,US-NY,Macedon,no,,,23NK,23NK,,,
8965,23NY,small_airport,Jolamtra Landing Area Airport,42.27980041503906,-77.33999633789062,1700,NA,US,US-NY,Bath,no,,,23NY,23NY,,,
9071,25NK,small_airport,Loucks Airport,42.43619918823242,-77.1322021484375,1425,NA,US,US-NY,Hammondsport,no,,,25NK,25NK,,,
45669,27NK,small_airport,Mohawk Air Park,43.113317,-75.044467,1079,NA,US,US-NY,Schyler,no,,,27NK,27NK,,,
45670,28NK,small_airport,Ritchie Airfield,44.186789,-76.075981,385,NA,US,US-NY,Clayton,no,,,28NK,28NK,,,
45671,28NY,small_airport,Spaudling Aerodrome,42.308333,-79.225,1607,NA,US,US-NY,Cassadaga,no,,,28NY,28NY,,,
9641,2NK3,small_airport,Rose Field,41.151686,-72.266564,20,NA,US,US-NY,Orient,no,,,2NK3,2NK3,,,
9645,2NK7,small_airport,Walton Airport,42.157901763916016,-75.14790344238281,1200,NA,US,US-NY,Walton,no,,,2NK7,2NK7,,,
9647,2NK9,small_airport,Old Orchard Airpark,41.65719985961914,-74.07720184326172,660,NA,US,US-NY,Modena,no,,,2NK9,2NK9,,,
9651,2NY0,small_airport,Catskill Valley Airpark,42.280601501464844,-73.9529037475586,190,NA,US,US-NY,South Cairo,no,,,2NY0,2NY0,,,
9656,2NY7,small_airport,Towner Farm Airport,42.121498107910156,-77.2114028930664,1248,NA,US,US-NY,Addison,no,,,2NY7,2NY7,,,
9658,2NY9,small_airport,Kayutah Lake/James & Helene D Allen Memorial Airport,42.367811,-76.724406,1385,NA,US,US-NY,Alpine,no,,,2NY9,2NY9,,,Alpine-Cayuta Regional Airport
9934,30NY,small_airport,Coye Field,42.750099182128906,-77.55809783935547,1610,NA,US,US-NY,Canadice,no,,,30NY,30NY,,,
10062,33NY,small_airport,Wayne Delp Airport,42.393243,-73.867779,800,NA,US,US-NY,West Coxsackie,no,,,33NY,33NY,,,
599684,34NY,small_airport,Horizon Air Airport,42.980774,-76.930488,490,NA,US,US-NY,Waterloo,no,,,34NY,34NY,,,
350298,35NK,small_airport,Tiger Paw Aerodrome,43.367099,-78.414026,295,NA,US,US-NY,Lyndonville,no,,,35NK,35NK,,,
10294,38NY,small_airport,Greenlawn Farm Airport,42.54869842529297,-76.95800018310547,1010,NA,US,US-NY,Dundee,no,,,38NY,38NY,,,
10675,3NK0,small_airport,Mc Kinney Airport,43.2030982971,-77.90249633790002,547,NA,US,US-NY,Brockport,no,,,3NK0,3NK0,,,
10679,3NK4,small_airport,Laska Airport,42.028193,-79.19765,1480,NA,US,US-NY,Jamestown,no,,,3NK4,3NK4,,,
10680,3NK5,small_airport,Secret Spot Airport,44.61669921875,-73.46530151367188,155,NA,US,US-NY,Plattsburgh,no,,,3NK5,3NK5,,,
10681,3NK6,small_airport,Tuscarora Plateau Airport,42.637001037597656,-77.88390350341797,900,NA,US,US-NY,Tuscarora,no,,,3NK6,3NK6,,,
10683,3NK8,small_airport,B Flat Farm Airport,42.14059829711914,-73.61190032958984,800,NA,US,US-NY,Copake,no,,,3NK8,3NK8,,,
10688,3NY0,small_airport,The Ranch Airport,42.827301,-74.403999,1110,NA,US,US-NY,Sprakers,no,,,3NY0,3NY0,,,
10691,3NY3,small_airport,De Ronda Airport,42.859798431396484,-74.82430267333984,1650,NA,US,US-NY,Springfield,no,,,3NY3,3NY3,,,
10693,3NY5,small_airport,Luke Airport,42.02370071411133,-75.95709991455078,1558,NA,US,US-NY,Binghamton,no,,,3NY5,3NY5,,,
10694,3NY6,small_airport,Six Ponds Airport,42.84120178222656,-74.17870330810547,1125,NA,US,US-NY,Duanesburg,no,,,3NY6,3NY6,,,
10695,3NY7,small_airport,Hiserts Airpark Inc Airport,42.984398,-74.519083,813,NA,US,US-NY,Ephratah,no,,,3NY7,3NY7,,,Eparatha
299708,41NK,small_airport,Winchell Mountain Airport,41.947778,-73.518055,1141,NA,US,US-NY,Millerton,no,,,41NK,41NK,,,
10966,41NY,small_airport,Bonebender Airport,44.312400817871094,-73.38490295410156,336,NA,US,US-NY,Essex,no,,,41NY,41NY,,,
11009,42NY,small_airport,Walter's Field,42.66899871826172,-76.05619812011719,1560,NA,US,US-NY,East Homer,no,,,42NY,42NY,,,
567703,44NK,small_airport,Bengtsson Field,42.464067,-74.385428,2078,NA,US,US-NY,Gilboa,no,,,44NK,44NK,,,
11092,44NY,small_airport,Tomcat Airport,42.93429946899414,-74.65239715576172,460,NA,US,US-NY,Fort Plain,no,,,44NY,44NY,,,
609842,45NK,small_airport,Negrich Field,43.128772,-74.264085,975,NA,US,US-NY,Mayfield,no,,,45NK,45NK,,,
11170,46N,small_airport,Sky Park Airport,41.9846,-73.835999,323,NA,US,US-NY,Red Hook,no,,,46N,46N,,https://en.wikipedia.org/wiki/Sky_Park_Airport,
11174,46NY,small_airport,Savannah Agri-Air Airport,43.018798828125,-76.76100158691406,465,NA,US,US-NY,Savannah,no,,,46NY,46NY,,,
11214,47NY,small_airport,Elk Creek Airport,42.04499816894531,-77.3499984741211,1540,NA,US,US-NY,Borden,no,,,47NY,47NY,,,
11296,49N,small_airport,Lufker Airport,40.824799,-72.7509,57,NA,US,US-NY,East Moriches,no,,,K49N,49N,,https://en.wikipedia.org/wiki/Lufker_Airport,O00
350111,49NK,small_airport,Trump MTN Airport,42.793259,-78.292372,1501,NA,US,US-NY,Attica,no,,,49NK,49NK,,,
11300,49NY,small_airport,Westmoreland Airport,41.055672,-72.360486,22,NA,US,US-NY,Shelter Island,no,,,49NY,49NY,,,
11358,4B0,small_airport,South Albany Airport,42.560699462890625,-73.83390045166016,196,NA,US,US-NY,South Bethlehem,no,,,4B0,4B0,,,
11359,4B1,small_airport,Duanesburg Airport,42.7584,-74.132896,710,NA,US,US-NY,Duanesburg,no,,,4B1,4B1,,https://en.wikipedia.org/wiki/Duanesburg_Airport,
11422,4G2,small_airport,Hamburg Inc Airport,42.70090103149414,-78.91480255126953,751,NA,US,US-NY,Hamburg,no,,,4G2,4G2,,,
11582,4N2,small_airport,Middlesex Valley Airport,42.713133,-77.27271,735,NA,US,US-NY,Middlesex,no,,,K4N2,4N2,,,
11584,4N7,small_airport,Greene Airport,42.30419921875,-75.78710174560547,935,NA,US,US-NY,Greene,no,,,4N7,4N7,,,
11618,4NK1,small_airport,B-Ville Airpark,43.144798278808594,-76.3113021850586,375,NA,US,US-NY,Baldwinsville,no,,,4NK1,4NK1,,,
45672,4NK2,small_airport,Tracy Field,43.145233,-73.41965,455,NA,US,US-NY,Greenwich,no,,,4NK2,4NK2,,,
11619,4NK3,small_airport,Evans Airways Airport,42.669911,-78.96831,940,NA,US,US-NY,Evans,no,,,4NK3,4NK3,,,
11620,4NK4,small_airport,Woodford Airfield,42.82720184326172,-76.02580261230469,1280,NA,US,US-NY,Fabius,no,,,4NK4,4NK4,,,
11621,4NK5,small_airport,Harvs Airport,43.101200103759766,-77.3677978515625,500,NA,US,US-NY,Macedon,no,,,4NK5,4NK5,,,
11626,4NY0,small_airport,Mountain View Airpark,44.66889953613281,-73.54620361328125,500,NA,US,US-NY,Beekmantown,no,,,4NY0,4NY0,,,
11627,4NY1,small_airport,Orange Poultry Farm Airport,41.32789993286133,-74.32460021972656,420,NA,US,US-NY,Chester,no,,,4NY1,4NY1,,,
11628,4NY2,seaplane_base,Edo Seaplane Base,40.783401,-73.866203,,NA,US,US-NY,College Point,no,,,4NY2,4NY2,,,
11629,4NY4,small_airport,Cross' Farm Airport,42.55950164794922,-73.77210235595703,55,NA,US,US-NY,Delmar,no,,,4NY4,4NY4,,,
11632,4NY8,small_airport,Harris Hill Gliderport,42.12089920043945,-76.9011001586914,1709,NA,US,US-NY,Elmira,no,,,4NY8,4NY8,,,
11847,50NY,small_airport,Old Fort Farm Airport,42.81449890136719,-77.57330322265625,1050,NA,US,US-NY,Hemlock,no,,,50NY,50NY,,,
11928,52NY,small_airport,Bedson's Land Base Airport,42.930599212646484,-77.64420318603516,804,NA,US,US-NY,Honeoye Falls,no,,,52NY,52NY,,,
11972,53NY,small_airport,Smiths Land Base Airport,42.95840072631836,-77.61579895019531,627,NA,US,US-NY,Honeoye Falls,no,,,53NY,53NY,,,
12059,55NY,small_airport,Ridgeview Airport,42.082456,-79.312096,1645,NA,US,US-NY,Jamestown,no,,,55NY,55NY,,,
12098,56NY,small_airport,Maynard's Airport,43.324857,-78.051548,342,NA,US,US-NY,Kendall,no,,,56NY,56NY,,,
12225,59NY,small_airport,Bent-Wing Airport,43.230821,-78.686485,370,NA,US,US-NY,Lockport,no,,,59NY,59NY,,,
12284,5B7,small_airport,Rensselaer County Airport,42.69089889526367,-73.57959747314453,440,NA,US,US-NY,Troy,no,,,5B7,5B7,,,
12358,5G0,small_airport,Le Roy Airport,42.9814,-77.9375,780,NA,US,US-NY,Le Roy,no,,,5G0,5G0,http://www.leroyairport.com/,https://en.wikipedia.org/wiki/Le_Roy_Airport,
12525,5N5,small_airport,Kirkwood Airpark,42.00040054321289,-75.76020050048828,870,NA,US,US-NY,Kirkwood,no,,,5N5,5N5,,,
12561,5NK0,small_airport,Salubrious Point Airport,44.0442008972168,-76.14360046386719,295,NA,US,US-NY,Chaumont,no,,,5NK0,5NK0,,,
12562,5NK1,small_airport,Toggenburg Farms Airport,43.111752,-77.052231,435,NA,US,US-NY,Newark,no,,,5NK1,5NK1,,,
12570,5NK9,small_airport,Treichler Farm Airport,42.76169967651367,-78.49610137939453,1140,NA,US,US-NY,Wales,no,,,5NK9,5NK9,,,
12572,5NY1,small_airport,Tomahawk Hills Airport,42.39979934692383,-74.90630340576172,2380,NA,US,US-NY,Meridale,no,,,5NY1,5NY1,,,
12575,5NY4,small_airport,Stanwix Heights Airport,43.15760040283203,-75.43070220947266,610,NA,US,US-NY,Rome,no,,,5NY4,5NY4,,,
12576,5NY5,small_airport,Gardiner Airport,41.66680145263672,-74.14959716796875,340,NA,US,US-NY,Gardiner,no,,,5NY5,5NY5,,,
12578,5NY7,small_airport,Rolling Hills Airport,41.32789993286133,-74.40989685058594,410,NA,US,US-NY,Goshen,no,,,5NY7,5NY7,,,
12914,63NY,small_airport,Shear Airport,43.2593,-78.9656,325,NA,US,US-NY,Youngstown,no,,,63NY,63NY,,,Ransomville
13001,65NY,small_airport,Chautauqua Lake Airpark,42.28390121459961,-79.44390106201172,1655,NA,US,US-NY,Mayville,no,,,65NY,65NY,,,
13038,66NY,small_airport,Maple Ridge Airport,43.20280075073242,-78.35389709472656,646,NA,US,US-NY,Medina,no,,,66NY,66NY,,,
13120,68NY,small_airport,Merrimac Farms Airport,42.750099182128906,-77.78389739990234,910,NA,US,US-NY,Mount Morris,no,,,68NY,68NY,,,
13201,6B4,small_airport,Frankfort-Highland Airport,43.016101,-75.169573,1325,NA,US,US-NY,Frankfort,no,,,K6B4,6B4,,https://en.wikipedia.org/wiki/Frankfort-Highland_Airport,
13406,6N6,seaplane_base,Evers Seaplane Base,40.84590148925781,-73.81620025634766,,NA,US,US-NY,New York,no,,,6N6,6N6,,,
13407,6N7,seaplane_base,New York Skyports Inc Seaplane Base,40.735061,-73.972814,,NA,US,US-NY,New York,yes,,NYS,,6N7,,https://en.wikipedia.org/wiki/New_York_Skyports_Inc._Seaplane_Base,QNY
13443,6NK,small_airport,Syracuse Suburban Airport,43.26499938964844,-76.1781005859375,400,NA,US,US-NY,Syracuse,no,,,6NK,6NK,,https://en.wikipedia.org/wiki/Syracuse_Suburban_Airport,
13444,6NK0,small_airport,Knapp Airport,42.595618,-74.820607,1300,NA,US,US-NY,Schenevus,no,,,6NK0,6NK0,,,
13446,6NK2,small_airport,Meerwarth Airport,42.950599670410156,-73.33470153808594,640,NA,US,US-NY,White Creek,no,,,6NK2,6NK2,,,
13448,6NK4,small_airport,TTT Air Airport,42.62946,-78.96506,891,NA,US,US-NY,North Collins,no,,,6NK4,6NK4,,,
13452,6NK8,small_airport,Flying K Airport,43.00979995727539,-76.6405029296875,1350,NA,US,US-NY,Oneida,no,,,6NK8,6NK8,,,
13454,6NY1,small_airport,Old Port Royal Airport,42.11289978027344,-77.08940124511719,1700,NA,US,US-NY,Corning,no,,,6NY1,6NY1,,,
13455,6NY2,small_airport,Omni Airpark,42.231998443603516,-76.8469009399414,970,NA,US,US-NY,Horseheads,no,,,6NY2,6NY2,,,
13456,6NY3,small_airport,Airy-Acres Airport,42.64400100708008,-76.72969818115234,805,NA,US,US-NY,Interlaken,no,,,6NY3,6NY3,,,
13457,6NY4,small_airport,West Township Airport,42.700401,-74.155098,1260,NA,US,US-NY,Delanson,no,,,6NY4,6NY4,,,
13459,6NY6,seaplane_base,Firemans White Lake Seaplane Base,41.68429946899414,-74.83159637451172,1323,NA,US,US-NY,Kauneonga Lake,no,,,6NY6,6NY6,,,
13460,6NY7,small_airport,Piolis Brookside Airport,41.86539840698242,-74.33290100097656,1060,NA,US,US-NY,Kerhonkson,no,,,6NY7,6NY7,,,
45673,73NY,small_airport,Olmstead Landing Strip,42.265767,-75.310033,1160,NA,US,US-NY,Masonville,no,,,73NY,73NY,,,
505751,74NK,small_airport,Sunside Airport,42.327207,-74.063501,360,NA,US,US-NY,Cairo,no,,,74NK,74NK,,,
13817,74NY,small_airport,New Salem Aerodrome,43.00559997558594,-77.29139709472656,660,NA,US,US-NY,Farmington,no,,,74NY,74NY,,,
13863,75NY,small_airport,Reiss Game Farm Airport,42.11669921875,-78.31559753417969,1698,NA,US,US-NY,Olean,no,,,75NY,75NY,,,
13943,78NY,small_airport,Flying F Airport,43.081362,-78.779447,582,NA,US,US-NY,Pendleton,no,,,,78NY,,,"77NY, Pendleton Airpark"
14023,79NY,small_airport,Smith Airport,43.087002,-78.811401,580,NA,US,US-NY,Pendleton,no,,,79NY,79NY,,,
14258,7N3,seaplane_base,Sands Point Seaplane Base,40.83760070800781,-73.71620178222656,,NA,US,US-NY,Port Washington,no,,,7N3,7N3,,https://en.wikipedia.org/wiki/Sands_Point_Seaplane_Base,
14295,7NK0,small_airport,Valley View Airport,42.64528,-74.390514,1160,NA,US,US-NY,Middleburgh,no,,,7NK0,7NK0,,,
14296,7NK1,small_airport,Deer Run Air Field,42.94309997558594,-75.75360107421875,1725,NA,US,US-NY,Nelson,no,,,7NK1,7NK1,,,
14298,7NK4,small_airport,Ridge Road West Airport,43.222599029541016,-77.81060028076172,400,NA,US,US-NY,Spenceport,no,,,7NK4,7NK4,,,
14300,7NK6,small_airport,Blueberry Field,42.29169845581055,-75.06670379638672,2100,NA,US,US-NY,Treadwell,no,,,7NK6,7NK6,,,
14301,7NK7,small_airport,Morin Airport,42.71329879760742,-75.88999938964844,1068,NA,US,US-NY,Sherburne,no,,,7NK7,7NK7,,,
14303,7NY0,small_airport,Campis Airport,41.68339920043945,-75.01629638671875,1200,NA,US,US-NY,Lake Huntington,no,,,7NY0,7NY0,,,
14304,7NY1,small_airport,Gar Field,42.76340103149414,-74.27850341796875,640,NA,US,US-NY,Esperance,no,,,7NY1,7NY1,,,
14307,7NY4,small_airport,Culver Airfield,42.42509841918945,-76.71499633789062,1455,NA,US,US-NY,Mecklenburg,no,,,7NY4,7NY4,,,
14309,7NY6,small_airport,Sherwood Farm Airport,42.893699645996094,-73.50789642333984,530,NA,US,US-NY,Johnsonville,no,,,7NY6,7NY6,,,
299714,82NY,small_airport,Silvernails Field,42.001389,-73.67111,571,NA,US,US-NY,Gallatin,no,,,82NY,82NY,,,
14653,84NY,small_airport,Skyview Airport,42.98619842529297,-77.61250305175781,642,NA,US,US-NY,Rush,no,,,84NY,84NY,,,
14688,85N,small_airport,Hollands International Field,43.254726,-78.76575,360,NA,US,US-NY,Newfane,no,,,85N,85N,,,
14693,85NY,small_airport,High Acres Airport,42.578399658203125,-78.5199966430664,1540,NA,US,US-NY,Sardinia,no,,,85NY,85NY,,,
14800,88NY,small_airport,Zelazny Airport,43.157798767089844,-78.3583984375,635,NA,US,US-NY,Shelby,no,,,88NY,88NY,,,
19113,89NY,small_airport,Maxson Airfield,44.312002,-75.90034,340,NA,US,US-NY,Alexandria Bay,no,,AXB,89NY,89NY,https://web.archive.org/web/20161108041600/http://www.maxsonairfield.com/,https://web.archive.org/web/20161229201702/https://en.wikipedia.org/wiki/Maxson_Airfield,89N
14924,8G3,small_airport,Giermek Executive Airport,42.06869888305664,-78.40450286865234,1420,NA,US,US-NY,Olean,no,,,8G3,8G3,,,
45554,8NK3,small_airport,Harris Airport,43.409669,-73.532732,261,NA,US,US-NY,Fort Ann,no,,,,83K,http://www.harrisairport.com/,,8NK3
15093,8NK4,small_airport,Bethany Airpark,42.94329833984375,-78.13829803466797,1000,NA,US,US-NY,Bethany Center,no,,,8NK4,8NK4,,,
45665,8NK6,small_airport,Suntime Airport,42.713056,-75.168333,1650,NA,US,US-NY,West Burlington,no,,,8NK6,8NK6,,,
321923,8NK8,seaplane_base,Mister Dog Seaplane Base,43.565,-73.6086112,360,NA,US,US-NY,Bolton Landing,no,,,8NK8,8NK8,,,
15097,8NY3,small_airport,North Fork Airport,42.268699645996094,-75.55970001220703,1455,NA,US,US-NY,Afton,no,,,8NY3,8NY3,,,
15098,8NY5,small_airport,Mariaville Aerodrome,42.819052,-74.14644,1260,NA,US,US-NY,Duanesburg,no,,,8NY5,8NY5,,,
345439,8NY8,small_airport,Hawks Field,43.048694,-75.292311,940,NA,US,US-NY,Utica,no,,,8NY8,8NY8,,,
46305,90NY,small_airport,Hopewell Airpark,42.919508,-77.242778,730,NA,US,US-NY,Canandaigua,no,,,90NY,90NY,,,
15322,91NY,small_airport,Manitou Field,43.19559860229492,-77.74810028076172,470,NA,US,US-NY,Spencerport,no,,,91NY,91NY,,,
15346,92G,small_airport,Midlakes Airport,42.812599182128906,-77.20390319824219,1080,NA,US,US-NY,Gorham,no,,,92G,92G,,,
15361,92NY,small_airport,Bloecher Farm Airport,42.752936,-78.462124,1430,NA,US,US-NY,Strykersville,no,,,92NY,92NY,,,
15414,94D,seaplane_base,Wells Seaplane Base,42.84980010986328,-73.90480041503906,210,NA,US,US-NY,Schenectady,no,,,94D,94D,,,
15429,94NY,small_airport,St Bernard Field,42.82509994506836,-76.69129943847656,540,NA,US,US-NY,Union Springs,no,,,94NY,94NY,,,
15462,95NY,small_airport,Cummings Airfield,42.7892,-78.476402,1280,NA,US,US-NY,Wales Center/Cowlesville/,no,,,95NY,95NY,,,Fisher Airport
15580,98NY,small_airport,Krenzers Airport,42.883399963378906,-77.53309631347656,1035,NA,US,US-NY,West Bloomfield,no,,,98NY,98NY,,,
15710,9G0,small_airport,Buffalo Airfield,42.862,-78.716599,670,NA,US,US-NY,Buffalo,no,,,9G0,9G0,,https://en.wikipedia.org/wiki/Buffalo_Airfield,
15712,9G5,small_airport,Royalton Airport,43.181999,-78.5578,628,NA,US,US-NY,Gasport,no,,,9G5,9G5,,https://en.wikipedia.org/wiki/Royalton_Airport,
15713,9G6,small_airport,Pine Hill Airport,43.173546,-78.275126,669,NA,US,US-NY,Albion,no,,,9G6,9G6,,https://en.wikipedia.org/wiki/Pine_Hill_Airport_(New_York),
322205,9NK4,small_airport,Greig Farm Airport,42.024318,-73.856292,215,NA,US,US-NY,Red Hook,no,,,9NK4,9NK4,,,
15874,9NY4,small_airport,Kennedy Airfield,42.100799560546875,-79.08180236816406,1760,NA,US,US-NY,Kennedy,no,,,9NY4,9NY4,,,
15876,9NY6,small_airport,Mason Airway Airport,42.324798583984375,-74.98629760742188,2170,NA,US,US-NY,Treadwell,no,,,9NY6,9NY6,,,
15877,9NY7,small_airport,Hart Airport,43.032452,-74.151013,925,NA,US,US-NY,Broadalbin,no,,,9NY7,9NY7,,,
16488,B01,small_airport,Granville Airport,43.42375183105469,-73.26919555664062,420,NA,US,US-NY,Granville,no,,,B01,B01,,,
16489,B04,small_airport,Garnseys Airport,43.067552,-73.583737,100,NA,US,US-NY,Schuylerville,no,,,KB04,B04,,https://en.wikipedia.org/wiki/Garnseys_Airport,
19598,D38,small_airport,Canandaigua Airport,42.908902,-77.325226,814,NA,US,US-NY,Ontario County IDA,no,,IUA,KIUA,IUA,https://flycanandaigua.com/,https://en.wikipedia.org/wiki/Canandaigua_Airport,Canandaigua Airport
17071,D43,small_airport,Hopewell Airpark,42.919498443603516,-77.2427978515625,730,NA,US,US-NY,Canandaigua,no,,,D43,D43,,,
17073,D51,small_airport,Clarence Aerodrome,43.06669998168945,-78.68309783935547,589,NA,US,US-NY,Buffalo,no,,,D51,D51,,,
